,Code,City_x,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another,City_y,County,IndicativJudet,NumeJudet,Regiune,MacroRegiune
982,62761,Poarta Alba,4816,0,33,0,0,42,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poarta Alba,ct,ct,Constanta,Sud-Est,2
983,62798,Rasova,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rasova,ct,ct,Constanta,Sud-Est,2
984,62823,Saraiu,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saraiu,ct,ct,Constanta,Sud-Est,2
985,62878,Sacele,2002,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacele,ct,ct,Constanta,Sud-Est,2
986,62903,Seimeni,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seimeni,ct,ct,Constanta,Sud-Est,2
987,62949,Silistea,1266,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silistea,ct,ct,Constanta,Sud-Est,2
988,62985,Targusor,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Targusor,ct,ct,Constanta,Sud-Est,2
989,63045,Topalu,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Topalu,ct,ct,Constanta,Sud-Est,2
990,63072,Topraisar,4688,0,0,0,0,15,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Topraisar,ct,ct,Constanta,Sud-Est,2
991,63125,Valu Lui Traian,9684,6,223,0,4,196,6,1214,0,0,0,0,4,0,0,0,0,0,0,0,0,12,Valu Lui Traian,ct,ct,Constanta,Sud-Est,2
992,63152,Lumina,7539,0,123,0,0,96,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Lumina,ct,ct,Constanta,Sud-Est,2
993,63161,Dumbraveni,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dumbraveni,ct,ct,Constanta,Sud-Est,2
994,63170,Vulturu,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vulturu,ct,ct,Constanta,Sud-Est,2
995,63189,Tortoman,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tortoman,ct,ct,Constanta,Sud-Est,2
996,63198,Amzacea,2220,0,0,0,0,238,4,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amzacea,ct,ct,Constanta,Sud-Est,2
997,63278,Horia,1072,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horia,ct,ct,Constanta,Sud-Est,2
998,63286,Costinesti,2683,3,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Costinesti,ct,ct,Constanta,Sud-Est,2
999,63294,Baraganu,1832,0,6,0,4,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baraganu,ct,ct,Constanta,Sud-Est,2
1000,63300,Cuza Voda,2508,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuza Voda,ct,ct,Constanta,Sud-Est,2
1001,63318,Saligny,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saligny,ct,ct,Constanta,Sud-Est,2
1002,63326,Gradina,964,0,0,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gradina,ct,ct,Constanta,Sud-Est,2
1003,63334,Fantanele,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantanele,ct,ct,Constanta,Sud-Est,2
1004,63394,Municipiul Sfantu Gheorghe,11807,41233,398,8,61,5,5,0,0,0,3,0,0,6,7,0,4,0,3,27,0,13,Municipiul Sfantu Gheorghe,cv,cv,Covasna,Centru,1
1005,63447,Oras Baraolt,246,8129,90,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Baraolt,cv,cv,Covasna,Centru,1
1006,63526,Oras Covasna,3153,6354,320,4,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,Oras Covasna,cv,cv,Covasna,Centru,1
1007,63553,Comandau,52,938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comandau,cv,cv,Covasna,Centru,1
1008,63580,Oras Intorsura Buzaului,7219,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Intorsura Buzaului,cv,cv,Covasna,Centru,1
1009,63633,Barcani,3523,7,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barcani,cv,cv,Covasna,Centru,1
1010,63688,Sita Buzaului,4525,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sita Buzaului,cv,cv,Covasna,Centru,1
1011,63740,Municipiul Targu Secuiesc,1293,16292,280,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Municipiul Targu Secuiesc,cv,cv,Covasna,Centru,1
1012,63777,Aita Mare,151,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aita Mare,cv,cv,Covasna,Centru,1
1013,63802,Batani,62,3658,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batani,cv,cv,Covasna,Centru,1
1014,63866,Belin,391,1024,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belin,cv,cv,Covasna,Centru,1
1015,63893,Bodoc,89,2396,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bodoc,cv,cv,Covasna,Centru,1
1016,63937,Borosneu Mare,92,2890,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Borosneu Mare,cv,cv,Covasna,Centru,1
1017,64005,Brates,26,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brates,cv,cv,Covasna,Centru,1
1018,64041,Bradut,323,3612,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bradut,cv,cv,Covasna,Centru,1
1019,64096,Bretcu,813,2537,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,Bretcu,cv,cv,Covasna,Centru,1
1020,64130,Catalina,35,3307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Catalina,cv,cv,Covasna,Centru,1
1021,64194,Cernat,47,3867,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cernat,cv,cv,Covasna,Centru,1
1022,64238,Chichis,679,818,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chichis,cv,cv,Covasna,Centru,1
1023,64265,Dobarlau,2063,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dobarlau,cv,cv,Covasna,Centru,1
1024,64318,Ghelinta,59,4551,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghelinta,cv,cv,Covasna,Centru,1
1025,64345,Ghidfalau,33,2526,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ghidfalau,cv,cv,Covasna,Centru,1
1026,64390,Haghig,912,633,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haghig,cv,cv,Covasna,Centru,1
1027,64425,Ilieni,253,1749,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilieni,cv,cv,Covasna,Centru,1
1028,64461,Lemnia,34,1863,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lemnia,cv,cv,Covasna,Centru,1
1029,64504,Malnas,64,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malnas,cv,cv,Covasna,Centru,1
1030,64568,Moacsa,27,1123,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moacsa,cv,cv,Covasna,Centru,1
1031,64602,Ojdula,163,2498,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Ojdula,cv,cv,Covasna,Centru,1
1032,64639,Ozun,514,3664,130,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ozun,cv,cv,Covasna,Centru,1
1033,64719,Poian,7,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poian,cv,cv,Covasna,Centru,1
1034,64773,Reci,32,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reci,cv,cv,Covasna,Centru,1
1035,64826,Sanzieni,28,4492,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sanzieni,cv,cv,Covasna,Centru,1
1036,64871,Turia,43,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turia,cv,cv,Covasna,Centru,1
1037,64906,Valea Crisului,24,2136,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Crisului,cv,cv,Covasna,Centru,1
1038,64942,Valcele,1662,430,2172,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valcele,cv,cv,Covasna,Centru,1
1039,64997,Varghis,10,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varghis,cv,cv,Covasna,Centru,1
1040,65011,Zagon,2515,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zagon,cv,cv,Covasna,Centru,1
1041,65048,Zabala,886,3166,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zabala,cv,cv,Covasna,Centru,1
1042,65099,Valea Mare,1026,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Mare,cv,cv,Covasna,Centru,1
1043,65105,Mereni,18,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mereni,cv,cv,Covasna,Centru,1
1044,65113,Arcus,48,1450,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arcus,cv,cv,Covasna,Centru,1
1045,65121,Bixad,17,1708,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bixad,cv,cv,Covasna,Centru,1
1046,65139,Micfalau,40,1753,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Micfalau,cv,cv,Covasna,Centru,1
1047,65147,Dalnic,8,933,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dalnic,cv,cv,Covasna,Centru,1
1048,65154,Estelnic,9,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Estelnic,cv,cv,Covasna,Centru,1
1049,65342,Municipiul Targoviste,70067,52,2674,12,24,17,11,0,11,0,662,0,23,14,0,0,0,0,0,0,0,54,Municipiul Targoviste,db,db,Dambovita,Sud,3
1050,65379,Aninoasa,6160,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aninoasa,db,db,Dambovita,Sud,3
1051,65413,Doicesti,4445,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doicesti,db,db,Dambovita,Sud,3
1052,65431,Razvad,8194,5,13,0,0,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,5,Razvad,db,db,Dambovita,Sud,3
1053,65477,Sotanga,6996,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sotanga,db,db,Dambovita,Sud,3
1054,65501,Ulmi,4123,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ulmi,db,db,Dambovita,Sud,3
1055,65609,Oras Fieni,7339,4,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Oras Fieni,db,db,Dambovita,Sud,3
1056,65645,Motaieni,2009,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motaieni,db,db,Dambovita,Sud,3
1057,65681,Oras Gaesti,12440,7,228,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Oras Gaesti,db,db,Dambovita,Sud,3
1058,65707,Gura Foii,2058,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gura Foii,db,db,Dambovita,Sud,3
1059,65752,Petresti,5667,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Petresti,db,db,Dambovita,Sud,3
1060,65841,Municipiul Moreni,17453,10,304,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,Municipiul Moreni,db,db,Dambovita,Sud,3
1061,65869,Iedera,3613,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iedera,db,db,Dambovita,Sud,3
1062,65921,Oras Pucioasa,13492,3,128,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,Oras Pucioasa,db,db,Dambovita,Sud,3
1063,66009,Branesti,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Branesti,db,db,Dambovita,Sud,3
1064,66081,Oras Titu,8973,0,332,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,Oras Titu,db,db,Dambovita,Sud,3
1065,66152,Branistea,4156,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Branistea,db,db,Dambovita,Sud,3
1066,66198,Baleni,5561,0,1222,0,0,0,0,0,427,0,895,0,0,0,0,0,0,0,0,0,0,0,Baleni,db,db,Dambovita,Sud,3
1067,66223,Barbuletu,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barbuletu,db,db,Dambovita,Sud,3
1068,66330,Bezdead,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bezdead,db,db,Dambovita,Sud,3
1069,66401,Bilciuresti,1808,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bilciuresti,db,db,Dambovita,Sud,3
1070,66438,Buciumeni,4486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buciumeni,db,db,Dambovita,Sud,3
1071,66474,Bucsani,6535,0,159,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,Bucsani,db,db,Dambovita,Sud,3
1072,66526,Candesti,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Candesti,db,db,Dambovita,Sud,3
1073,66580,Cobia,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cobia,db,db,Dambovita,Sud,3
1074,66697,Cojasca,1688,0,5955,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cojasca,db,db,Dambovita,Sud,3
1075,66731,Comisani,5294,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Comisani,db,db,Dambovita,Sud,3
1076,66768,Contesti,4227,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Contesti,db,db,Dambovita,Sud,3
1077,66857,Corbii Mari,7193,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corbii Mari,db,db,Dambovita,Sud,3
1078,66955,Cornatelu,1576,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cornatelu,db,db,Dambovita,Sud,3
1079,67014,Cornesti,7011,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cornesti,db,db,Dambovita,Sud,3
1080,67121,Costestii Din Vale,2657,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Costestii Din Vale,db,db,Dambovita,Sud,3
1081,67167,Crangurile,2499,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crangurile,db,db,Dambovita,Sud,3
1082,67256,Darmanesti,4653,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darmanesti,db,db,Dambovita,Sud,3
1083,67292,Dobra,3600,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Dobra,db,db,Dambovita,Sud,3
1084,67327,Dragodana,6580,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Dragodana,db,db,Dambovita,Sud,3
1085,67407,Dragomiresti,8120,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragomiresti,db,db,Dambovita,Sud,3
1086,67470,Finta,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Finta,db,db,Dambovita,Sud,3
1087,67522,Glodeni,4133,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glodeni,db,db,Dambovita,Sud,3
1088,67595,Gura Ocnitei,6526,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gura Ocnitei,db,db,Dambovita,Sud,3
1089,67648,Gura Sutii,4923,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gura Sutii,db,db,Dambovita,Sud,3
1090,67675,Hulubesti,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hulubesti,db,db,Dambovita,Sud,3
1091,67737,I. L. Caragiale,6198,21,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,I. L. Caragiale,db,db,Dambovita,Sud,3
1092,67773,Lucieni,3016,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucieni,db,db,Dambovita,Sud,3
1093,67835,Ludesti,3693,0,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ludesti,db,db,Dambovita,Sud,3
1094,67906,Lunguletu,5407,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lunguletu,db,db,Dambovita,Sud,3
1095,67942,Malu Cu Flori,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malu Cu Flori,db,db,Dambovita,Sud,3
1096,68002,Manesti,4338,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manesti,db,db,Dambovita,Sud,3
1097,68048,Matasaru,4884,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matasaru,db,db,Dambovita,Sud,3
1098,68128,Mogosani,4250,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mogosani,db,db,Dambovita,Sud,3
1099,68182,Moroeni,4105,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moroeni,db,db,Dambovita,Sud,3
1100,68253,Morteni,2991,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morteni,db,db,Dambovita,Sud,3
1101,68280,Nucet,3721,0,194,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucet,db,db,Dambovita,Sud,3
1102,68324,Ocnita,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ocnita,db,db,Dambovita,Sud,3
1103,68342,Odobesti,4634,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odobesti,db,db,Dambovita,Sud,3
1104,68404,Pietrosita,3086,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pietrosita,db,db,Dambovita,Sud,3
1105,68431,Poiana,3284,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poiana,db,db,Dambovita,Sud,3
1106,68468,Potlogi,5553,0,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Potlogi,db,db,Dambovita,Sud,3
1107,68529,Produlesti,3143,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Produlesti,db,db,Dambovita,Sud,3
1108,68565,Pucheni,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pucheni,db,db,Dambovita,Sud,3
1109,68627,Oras Racari,6328,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Racari,db,db,Dambovita,Sud,3
1110,68716,Runcu,4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Runcu,db,db,Dambovita,Sud,3
1111,68789,Salcioara,3990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salcioara,db,db,Dambovita,Sud,3
1112,68887,Selaru,3379,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Selaru,db,db,Dambovita,Sud,3
1113,68921,Tatarani,4998,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tatarani,db,db,Dambovita,Sud,3
1114,68976,Uliesti,4298,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uliesti,db,db,Dambovita,Sud,3
1115,69063,Valea Lunga,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Lunga,db,db,Dambovita,Sud,3
1116,69170,Valea Mare,2253,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Mare,db,db,Dambovita,Sud,3
1117,69250,Vacaresti,5043,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Vacaresti,db,db,Dambovita,Sud,3
1118,69303,Valeni-Dambovita,2706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valeni-Dambovita,db,db,Dambovita,Sud,3
1119,69330,Visina,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Visina,db,db,Dambovita,Sud,3
1120,69394,Visinesti,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Visinesti,db,db,Dambovita,Sud,3
1121,69447,Varfuri,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varfuri,db,db,Dambovita,Sud,3
1122,69526,Voinesti,6039,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Voinesti,db,db,Dambovita,Sud,3
1123,69615,Vulcana-Bai,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vulcana-Bai,db,db,Dambovita,Sud,3
1124,69900,Municipiul Craiova,241176,146,5291,13,56,31,7,0,91,3,62,0,65,44,25,0,4,0,0,10,17,228,Municipiul Craiova,dj,dj,Dolj,Sud-Vest,4
1125,69964,Bucovat,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bucovat,dj,dj,Dolj,Sud-Vest,4
1126,70094,Isalnita,3602,0,76,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isalnita,dj,dj,Dolj,Sud-Vest,4
1127,70110,Podari,6065,0,639,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Podari,dj,dj,Dolj,Sud-Vest,4
1128,70174,Simnicu De Sus,4443,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Simnicu De Sus,dj,dj,Dolj,Sud-Vest,4
1129,70316,Municipiul Bailesti,14819,0,1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Municipiul Bailesti,dj,dj,Dolj,Sud-Vest,4
1130,70352,Municipiul Calafat,15567,3,887,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,Municipiul Calafat,dj,dj,Dolj,Sud-Vest,4
1131,70414,Oras Filiasi,15558,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Filiasi,dj,dj,Dolj,Sud-Vest,4
1132,70502,Oras Segarcea,5920,3,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Segarcea,dj,dj,Dolj,Sud-Vest,4
1133,70520,Afumati,2453,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Afumati,dj,dj,Dolj,Sud-Vest,4
1134,70566,Almaj,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Almaj,dj,dj,Dolj,Sud-Vest,4
1135,70637,Amarastii De Jos,4141,0,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amarastii De Jos,dj,dj,Dolj,Sud-Vest,4
1136,70673,Amarastii De Sus,1504,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amarastii De Sus,dj,dj,Dolj,Sud-Vest,4
1137,70726,Apele Vii,2021,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apele Vii,dj,dj,Dolj,Sud-Vest,4
1138,70744,Argetoaia,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Argetoaia,dj,dj,Dolj,Sud-Vest,4
1139,70879,Oras Bechet,2173,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Bechet,dj,dj,Dolj,Sud-Vest,4
1140,70897,Bistret,3494,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bistret,dj,dj,Dolj,Sud-Vest,4
1141,70940,Barca,2749,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barca,dj,dj,Dolj,Sud-Vest,4
1142,70968,Botosesti-Paia,794,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botosesti-Paia,dj,dj,Dolj,Sud-Vest,4
1143,70986,Brabova,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brabova,dj,dj,Dolj,Sud-Vest,4
1144,71055,Bradesti,4334,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bradesti,dj,dj,Dolj,Sud-Vest,4
1145,71126,Bralostita,3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bralostita,dj,dj,Dolj,Sud-Vest,4
1146,71199,Bratovoesti,3250,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bratovoesti,dj,dj,Dolj,Sud-Vest,4
1147,71260,Breasta,3328,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Breasta,dj,dj,Dolj,Sud-Vest,4
1148,71340,Bulzesti,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bulzesti,dj,dj,Dolj,Sud-Vest,4
1149,71457,Calopar,2805,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calopar,dj,dj,Dolj,Sud-Vest,4
1150,71518,Caraula,1561,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caraula,dj,dj,Dolj,Sud-Vest,4
